country,name,speciality,healthcare,amenity,address,phone,email,website,opening_hours,lat,lon,osm_type,osm_id,osm_url,operator,brand,osm_key,tags_json
CZ,MUDr. Henrieta Mavrogeni,general,doctor,doctors,,+420315694436,,https://www.henrietamavrogeni.cz/,Th 07:00-10:00,50.2771738,14.5016864,node,135843446,https://www.openstreetmap.org/node/135843446,,,node/135843446,"{""amenity"": ""doctors"", ""healthcare"": ""doctor"", ""healthcare:speciality"": ""general"", ""name"": ""MUDr. Henrieta Mavrogeni"", ""opening_hours"": ""Th 07:00-10:00"", ""phone"": ""+420315694436"", ""website"": ""https://www.henrietamavrogeni.cz/"", ""wheelchair"": ""yes""}"
CZ,Soukromá klinika LOGO s.r.o.,,clinic,clinic,"Vsetínská 527/20, 63900",,,,Mo-Th 07:00-18:00; Fr 07:00-17:00; Sa 08:00-13:00,49.1772751,16.598066,node,296496147,https://www.openstreetmap.org/node/296496147,,,node/296496147,"{""addr:conscriptionnumber"": ""527"", ""addr:housenumber"": ""527/20"", ""addr:postcode"": ""63900"", ""addr:street"": ""Vsetínská"", ""addr:streetnumber"": ""20"", ""amenity"": ""clinic"", ""emergency"": ""no"", ""healthcare"": ""clinic"", ""name"": ""Soukromá klinika LOGO s.r.o."", ""opening_hours"": ""Mo-Th 07:00-18:00; Fr 07:00-17:00; Sa 08:00-13:00"", ""source:addr"": ""cuzk:ruian""}"
CZ,Urologie,,doctor,doctors,,,,,,49.5839315,17.2371793,node,698325622,https://www.openstreetmap.org/node/698325622,,,node/698325622,"{""amenity"": ""doctors"", ""check_date"": ""2025-03-03"", ""healthcare"": ""doctor"", ""name"": ""Urologie""}"
CZ,Neurolog MUDr. Céé,neurology,doctor,doctors,,,,,,50.5363771,14.1344379,node,1132430517,https://www.openstreetmap.org/node/1132430517,,,node/1132430517,"{""amenity"": ""doctors"", ""healthcare"": ""doctor"", ""healthcare:speciality"": ""neurology"", ""name"": ""Neurolog MUDr. Céé""}"
CZ,Urologická ambulance,urology,doctor,doctors,,,,,"Mo 07:00-12:30,13:00-15:00; We 07:00-12:30,13:30-17:00; Th 07:00-12:30,13:00-15:00; Fr 07:00-13:00",50.0995596,14.4020491,node,1529352808,https://www.openstreetmap.org/node/1529352808,,,node/1529352808,"{""amenity"": ""doctors"", ""healthcare"": ""doctor"", ""healthcare:speciality"": ""urology"", ""name"": ""Urologická ambulance"", ""opening_hours"": ""Mo 07:00-12:30,13:00-15:00; We 07:00-12:30,13:30-17:00; Th 07:00-12:30,13:00-15:00; Fr 07:00-13:00""}"
CZ,Zdravotní středisko,general;paediatrics;dentist;gynaecology,doctor,clinic,,,,https://www.sevetin.cz/zdravotni-pece.html,,49.1007608,14.5666479,node,2036337867,https://www.openstreetmap.org/node/2036337867,,,node/2036337867,"{""amenity"": ""clinic"", ""check_date"": ""2025-04-18"", ""healthcare"": ""doctor"", ""healthcare:speciality"": ""general;paediatrics;dentist;gynaecology"", ""name"": ""Zdravotní středisko"", ""website"": ""https://www.sevetin.cz/zdravotni-pece.html""}"
CZ,Nemocnice Mělník - Gynekologicko - Porodnické oddělení,gynaecology,hospital,doctors,,,,,,50.3472309,14.4855585,node,2066621634,https://www.openstreetmap.org/node/2066621634,,,node/2066621634,"{""amenity"": ""doctors"", ""healthcare"": ""hospital"", ""healthcare:speciality"": ""gynaecology"", ""name"": ""Nemocnice Mělník - Gynekologicko - Porodnické oddělení""}"
CZ,Nemocnice Mělník - Neurologie,urology,hospital,doctors,,,,,,50.3466783,14.4858829,node,2066621635,https://www.openstreetmap.org/node/2066621635,,,node/2066621635,"{""amenity"": ""doctors"", ""healthcare"": ""hospital"", ""healthcare:speciality"": ""urology"", ""name"": ""Nemocnice Mělník - Neurologie""}"
CZ,Nemocnice Mělník - Patologie,pathology,hospital,doctors,,,,,,50.3480167,14.4857827,node,2066621637,https://www.openstreetmap.org/node/2066621637,,,node/2066621637,"{""amenity"": ""doctors"", ""healthcare"": ""hospital"", ""healthcare:speciality"": ""pathology"", ""name"": ""Nemocnice Mělník - Patologie""}"
CZ,Porodnice Přerov,gynaecology,hospital,doctors,,,,,,49.4570494,17.4716411,node,2268588463,https://www.openstreetmap.org/node/2268588463,,,node/2268588463,"{""amenity"": ""doctors"", ""emergency"": ""yes"", ""healthcare"": ""hospital"", ""healthcare:speciality"": ""gynaecology"", ""name"": ""Porodnice Přerov"", ""source"": ""Knowladge""}"
